Address,Latitude,Longitude
D.K. DEPOT,19.4220904,-99.0783503
NAJAFGARH DELHI GATE,28.6122847,76.985632
PALAM  Flyover,28.583937,77.0915466
APS COLONY,28.57559995,77.13658505
SM TEMPLE,26.1230752,91.7991912
IIT HOSTEL,28.5500106,77.1856157
IIT GATE,28.5429388,77.2007428
HAUZ KHAS TERMINAL,28.51407525,77.22830445
AMBEDKAR STADIUM (TR.),17.49342015,78.30860119
MANDI HOUSE,28.6256122,77.2341966
KRISHI BHAWAN,28.614871,77.212476
KENDRIYA TERMINAL,28.619499,77.2060548
TALKATORA GARDEN,28.6238793,77.19358591
BHARAT SADHU SAMAJ,28.6038544,77.184054
DHAULA KUAN,28.5948845,77.162261
RR LINE,44.1018098,-79.2764033
SHASTRI BAZAR,28.5967322,77.1349593
MORE LINES,28.5831114,77.1166418
PALAM COLONY.,9.6941944,76.65819174
PALAM VILLAGE,28.5884408,77.0782435
DWARKA SECTOR 2/6,28.5986338,77.0686619
NETAJI SUBHASH INSTITUTE,22.4804219,88.35410228
PATIALA HOUSE COURT,28.61535855,77.23471308
BARODA HOUSE,51.5750358,-0.297629748
PATEL CHOWK,28.6229664,77.214031
TALKATORA GDN.,28.6238793,77.19358591
BHARAT SADHU SAMAJ,28.6038544,77.184054
DHAULA KUAN,28.5948845,77.162261
SHASTRI BAZAR,28.5967322,77.1349593
MORE LINE,16.3045294,80.4429629
PALAM FLYOVER,28.583937,77.0915466
DWARKA COURT,28.58049865,77.05947671
DELHI GATE,28.6392174,77.2407795
MANDI HOUSE,28.6256122,77.2341966
PATEL CHOWK,28.6229664,77.214031
KENDRIYA TERMINAL,28.619499,77.2060548
"BHARAT SADHU SAMAJ,",28.6038544,77.184054
DHAULA KUAN,28.5948845,77.162261
AIR PORT HQ,33.3019545,-82.1718066
APS COLONY,28.57559995,77.13658505
N.H.-8 CROSSING,52.279183,4.7005899
SAMALKHA CROSSING,28.5379911,77.0933153
DWARKA SEC-22/25,28.5976698,77.04904788
BHARTHAL VILLAGE,28.5437276,77.048947
INDERLOK METRO STATION,28.6735892,77.17024146
ZAKHIRA,28.6655661,77.1738535
MOTI NAGAR,28.657859,77.1424288
DESU COLONY,28.61091735,77.09685456
DABRI VILLAGE,28.60930275,77.08413771
DWARKA CROSSING,28.6026251,77.0411234
MADHU VIHAR,28.63605595,77.30438346
REGAL,45.4068106,-94.8452502
KRISHI BHAWAN,28.614871,77.212476
RACE COURSE,5.6120415,-0.2672256
VINAY MARG,27.5556622,76.6163886
MOTI BAGH-I,28.5803496,77.180287
BASANT VILLAGE,25.4099425,73.1068896
APS COLONY.,28.57559995,77.13658505
PALAM COLONY,9.6941944,76.65819174
PALAM VILLAGE,28.5884408,77.0782435
MANDI HOUSE,28.6256122,77.2341966
"PATEL CHOWK,",28.6229664,77.214031
KENDRIYA TERMINAL,28.619499,77.2060548
TALKATORA GDN,28.6238793,77.19358591
"BHARAT SADHU SAMAJ,",28.6038544,77.184054
DHAULA KUAN,28.5948845,77.162261
AIR FORCE HQ,23.781523,90.38818219
APS COLONY,28.57559995,77.13658505
SAMALKHA VILLAGE,28.533557,77.0896948
BAMROLI,26.25672115,78.5804604
CHHAWLA VILLAGE,28.5623044,77.0037102
ROSHAN PURA  25 NAJAFGARH,28.60657525,76.98901038
NIZAMUDDIN RAILWAY STATION,28.5862839,77.2534326
LODI COLONY,28.586203,77.2268576
S.J. AIRPORT,60.3187687,24.9681249
S.J. HOSPITAL,13.0360827,77.575065
NAUROJI NAGAR,28.5685678,77.1934447
MOTI BAGH,28.6673671,77.18443756
KIRBY PLACE,28.61174115,77.12852295
LAJWANTI GARDEN,28.613264,77.10728754
DESU COLONY,28.61091735,77.09685456
DABRI VILLAGE,28.60930275,77.08413771
NIZAMUDDIN RAILWAY STATION,28.5862839,77.2534326
LODI COLONY,28.586203,77.2268576
S.J. AIRPORT,60.3187687,24.9681249
S.J. HOSPITAL,13.0360827,77.575065
NAUROJI NAGAR,28.5685678,77.1934447
MOTI BAGH,28.6673671,77.18443756
KIRBY PLACE,28.61174115,77.12852295
LAJWANTI GARDEN,28.613264,77.10728754
DESU COLONY,28.61091735,77.09685456
DABRI VILLAGE,28.60930275,77.08413771
MADHU VIHAR,28.63605595,77.30438346
DWARKA SEC-10 TERMINAL,-38.36656,-60.2838509
ZAKHIRA,28.6655661,77.1738535
MOTI NAGAR,28.657859,77.1424288
RAJA GARDEN,28.652182,77.1263056
MUKHERJI PARK,28.64721,77.458213
TILAK NAGAR,28.6365482,77.0964961
JANAK PURI C-2B,30.8989909,75.8666482
DABRI VILLAGE,28.60930275,77.08413771
SAMALKA VILLAGE,28.5320512,77.0931081
KAPASHERA BORDER,28.5214319,77.0819265
SHIVAJI STADIUM,28.6288963,77.2113218
P.S. MANDIR MARG,19.0610213,72.8470036
TELEPHONE EXCHANGE,21.148814,79.1182431
WEST PATEL NAGAR,28.6519279,77.162923
LOHA MANDI,22.70692565,75.86851215
DABRI VILLAGE,28.60930275,77.08413771
MAHAVIR ENCLAVE 2&3,28.6001103,77.3228038
JAHANGIR PURI E-BLOCK,28.7428538,77.15907922
ADARSH NAGAR,28.7165805,77.1704223
ASHOK VIHAR CROSSING,28.7019197,77.1653293
WAZIR PUR DEPOT,28.7246928,77.1518297
PUNJABI BAGH,28.668945,77.1324614
PUNJABI BAGH CLUB,28.6637776,77.1307799
NARAINA VILLAGE,28.6220547,77.1386441
MORE LINE,16.3045294,80.4429629
PALAM AIRPORT,28.5551678,77.08473721
SAMALKHA VILLAGE,28.533557,77.0896948
KAPASHERA  CROSSING,28.5312381,77.0880379
KAPASHERA BORDER.,28.5214319,77.0819265
TILAK NAGAR.,28.6365482,77.0964961
HARI NAGAR DEPOT,28.6231262,77.10108303
M.P.DEPOT,17.9828522,100.0420676
PEERA GARHI,28.6798074,77.0926793
Tilak Nagar.,28.6365482,77.0964961
Uttam Nagar (T).,17.4577645,78.5302663
Navada Village.,28.5078813,78.8245439
Nangli Sakrawati.,28.61961575,77.00169973
Dichaon Kalan Village.,28.6405697,76.9827287
KENDRIYA TERMINAL.,28.619499,77.2060548
UPPER RIDGE RD.,43.408064,-87.8890012
SHANKER RD.,28.6447471,77.1972623
WEST PATEL NAGAR.,28.6519279,77.162923
MOTI NAGAR.,28.657859,77.1424288
RAJA GARDEN,28.652182,77.1263056
TILAK NAGAR.,28.6365482,77.0964961
UTTAM NAGAR TERMINAL,28.6261254,77.06831
KHALSA COLLEGE,31.63488565,74.83506087
GULABI BAGH,31.5786745,74.3641646
SHASTRI NAGAR E-BLK.,28.9553961,77.73641068
ZAKHIRA,28.6655661,77.1738535
MOTI NAGAR,28.657859,77.1424288
RAJA GARDEN,28.652182,77.1263056
MUKHERJI PARK,28.64721,77.458213
TILAK NAGAR,28.6365482,77.0964961
UTTAM NAGAR TERMINAL.,28.6261254,77.06831
OLD DELHI RAILWAY STATION,28.6609277,77.2276494
ICE FACTORY,28.4185068,77.31438608
MALKA GANJ.,28.6774863,77.2078843
SHAKTI NAGAR.,24.1229471,82.7045864
GULABI BAGH.,31.5786745,74.3641646
E-BLK.SHASTRI NAGAR.,28.9553961,77.73641068
ZAKHIRA,28.6655661,77.1738535
MOTI NAGAR.,28.657859,77.1424288
RAJA GDN.,28.652182,77.1263056
TILAK NAGAR,28.6365482,77.0964961
UTTAM NAGAR TERMINAL,28.6261254,77.06831
ICE FACTORY,28.4185068,77.31438608
MALKA GANJ.,28.6774863,77.2078843
SHAKTI NAGAR.,24.1229471,82.7045864
GULABI BAGH.,31.5786745,74.3641646
E-BLK.SHASTRI NAGAR.,28.9553961,77.73641068
ZAKHIRA,28.6655661,77.1738535
MOTI NAGAR.,28.657859,77.1424288
RAJA GDN.,28.652182,77.1263056
TILAK NAGAR,28.6365482,77.0964961
VIKAS PURI H-3,28.9667409,77.70902595
MORI GATE TERMINAL,28.6661191,77.2216526
ICE FACTORY,28.4185068,77.31438608
GURU GOVIND SINGH MARG,28.6531973,77.2023515
SARAI ROHILLA,28.6678728,77.1902673
SHASTRI NAGAR E-BLK,28.9553961,77.73641068
ZAKHIRA,28.6655661,77.1738535
MOTI NAGAR.,28.657859,77.1424288
RAJA GARDEN.,28.652182,77.1263056
MUKHERJI PARK,28.64721,77.458213
TILAK NAGAR.,28.6365482,77.0964961
UTTAM NAGAR.,17.4577645,78.5302663
NAWADA VILLAGE,23.9257968,88.4508215
TILAK NAGAR.,28.6365482,77.0964961
UTTAM NAGAR TERMINAL,28.6261254,77.06831
NAWADA,24.8173249,85.51790847
NANGLI SAKRAWATI,28.61961575,77.00169973
ROSHAN PURA,28.60657525,76.98901038
JHATIKRA VILLAGE,28.5203516,76.9635884
TILAK NAGAR.,28.6365482,77.0964961
NAWADA,24.8173249,85.51790847
NANGLI SAKRAWATI,28.61961575,77.00169973
ROSHAN PURA,28.60657525,76.98901038
SHIVAJI STADIUM,28.6288963,77.2113218
KENDRIYA TERMINAL,28.619499,77.2060548
UPPER RIDGE ROAD,43.408064,-87.8890012
SHANKAR ROAD,28.6253276,77.1981589
W.P. NAGAR,16.5450817,80.6034484
MOTI NAGAR,28.657859,77.1424288
RAJA GARDEN,28.652182,77.1263056
.MUKHERJI PARK,28.64721,77.458213
SUBHASH NAGAR TERMINAL,26.25532995,88.18210831
TILAK NAGAR.,28.6365482,77.0964961
UTTAM NAGAR TERMINAL,28.6261254,77.06831
NAWADA,24.8173249,85.51790847
MITRAON,28.6074198,76.9453065
TILAK NAGAR.,28.6365482,77.0964961
UTTAM NAGAR TERMINAL,28.6261254,77.06831
NAWADA,24.8173249,85.51790847
MITRAON,28.6074198,76.9453065
Old Delhi RAILWAY Station,28.6609277,77.2276494
ICE FACTORY,28.4185068,77.31438608
DAYA BASTI,28.6676302,77.1804922
ZAKHIRA,28.6655661,77.1738535
MOTI NAGAR,28.657859,77.1424288
RAJA GARDEN,28.652182,77.1263056
TILAK NAGAR.,28.6365482,77.0964961
UTTAM NAGAR TERMINAL,28.6261254,77.06831
NAWADA,24.8173249,85.51790847
JHARODA KALAN,28.6532995,76.9526021
TILAK NAGAR,28.6365482,77.0964961
NAJAFGARH DELHI GATE,28.6122847,76.985632
JHARODA KALAN,28.6532995,76.9526021
TIKRI BORDER,28.6880254,76.9640828
TILAK NAGAR.,28.6365482,77.0964961
UTTAM NAGAR TERMINAL,28.6261254,77.06831
NAWADA,24.8173249,85.51790847
PREM NURSERY,27.5410591,84.8066756
MITRAON,28.6074198,76.9453065
TILAK NAGAR.,28.6365482,77.0964961
UTTAM NAGAR TERMINAL,28.6261254,77.06831
NAWADA,24.8173249,85.51790847
RAWATA,28.5993966,76.9159967
TILAK NAGAR.,28.6365482,77.0964961
UTTAM NAGAR TERMINAL,28.6261254,77.06831
NAWADA,24.8173249,85.51790847
HASAN PUR,25.8760792,78.7185859
RAWATA VILLAGE,28.5993966,76.9159967
KHAIRA VILLAGE,28.5964178,76.9686524
HASAN PUR,25.8760792,78.7185859
RAWATA,28.5993966,76.9159967
TILAK NAGAR.,28.6365482,77.0964961
NAWADA,24.8173249,85.51790847
NANGLI SAKRAWATI,28.61961575,77.00169973
ROSHAN PURA,28.60657525,76.98901038
SHIKAR PUR,28.4081144,77.8474769
DESU COLONY.,28.61091735,77.09685456
JANAK PURI C-2B,30.8989909,75.8666482
TILAK NAGAR.,28.6365482,77.0964961
RAJA GARDEN,28.652182,77.1263056
MOTI NAGAR.,28.657859,77.1424288
ZAKHIRA,28.6655661,77.1738535
INDERLOK METRO STATION,28.67292785,77.16951426
B-3 KESHAV PURAM,28.6873352,77.15796303
TILAK NAGAR.,28.6365482,77.0964961
UTTAM NAGAR TERMINAL,28.6261254,77.06831
NAWADA,24.8173249,85.51790847
NAJAFGARH,28.6122962,76.98238682
QAZI PUR,33.9913557,72.6032136
DHANSA VILLAGE,28.5561951,76.8664476
RED FORT,28.65608095,77.24079592
DELHI GATE,28.6392174,77.2407795
AJMERI GATE,26.91722115,75.81681843
TELEPHONE EXCHANGE.,21.148814,79.1182431
WEST PATEL NAGAR.,28.6519279,77.162923
LOHA MANDI.,22.70692565,75.86851215
NARAINA VIHAR,28.6243852,77.1364438
MP DEPOT,38.8472478,-97.6087558
HARI NAGAR. DEPOT,28.6231262,77.10108303
TILAK NAGAR.,28.6365482,77.0964961
UTTAM NAGAR. TERMINAL,28.6261254,77.06831
SHAHDARA TERMINAL,28.67402505,77.28722182
SEELAM PUR,28.6855429,77.2615922
SHYAM GIRI MANDIR,28.6741453,77.2475597
DAYA BASTI,28.6676302,77.1804922
ZAKHIRA,28.6655661,77.1738535
MOTI NAGAR,28.657859,77.1424288
RAJA GARDEN,28.652182,77.1263056
KHYALA  VILLAGE,26.5106534,71.06148
G. G. S. MARG,19.0747464,72.8713758
DEV NAGAR,27.92509,75.8873749
RADHA SWAMI SATSANG,31.605991,76.14469889
WEST PATEL NAGAR.,28.6519279,77.162923
MOTI NAGAR,28.657859,77.1424288
RAJA GARDEN,28.652182,77.1263056
PREM NURSERY,27.5410591,84.8066756
MITRAON,28.6074198,76.9453065
UJWA,28.5699629,76.9093434
JHULJHULI,28.5369416,76.9023053
TILAK NAGAR,28.6365482,77.0964961
UTTAM NAGAR,17.4577645,78.5302663
NAWADA,24.8173249,85.51790847
NANGLI SAKRAWATI,28.61961575,77.00169973
ROSHAN PURA,28.60657525,76.98901038
PANDWALA,30.6182477,76.8786549
DAULAT PUR,32.6878125,73.29807
TILAK NAGAR,28.6365482,77.0964961
UTTAM  NAGAR TERMINAL,28.6261254,77.06831
NAWADA,24.8173249,85.51790847
NANGLI SAKRAWATI,28.61961575,77.00169973
PREM NURSERY,27.5410591,84.8066756
TILAK NAGAR,28.6365482,77.0964961
H.N. DEPOT,22.2791997,114.1786495
RAJA GARDEN (RAJDHANI COLLEGE),28.65515775,77.12644942
PUNJABI BAGH CLUB,28.6637776,77.1307799
PUNJABI BAGH TERMINAL,28.66799,77.1372421
PEERA GARHI,28.6798074,77.0926793
JWALA PURI,28.67748,77.078186
R.S .SATSANG,19.2120854,72.87086487
INDERPURI,28.6286841,77.1470979
LOHA MANDI,22.70692565,75.86851215
NARAINA VIHAR,28.6243852,77.1364438
M.P. DEPOT,17.9828522,100.0420676
C-,4.686267,11.9414512
B. JANAK PURI,30.8989909,75.8666482
UTTAM NAGAR TERMINAL,28.6261254,77.06831
ANAND VIHAR ISBT,28.6490523,77.3182836
HP DEPOT,1.28315255,103.8055447
RAINY WELL,28.6279924,77.2609314
ITO RING ROAD,35.1522655,136.8764242
DELHI GATE,28.6392174,77.2407795
AJMERI GATE,26.91722115,75.81681843
W. PATEL NAGAR,28.6519279,77.162923
MOTI NAGAR,28.657859,77.1424288
RAJA GARDEN,28.652182,77.1263056
UTTAM NAGAR TERMINAL,28.6261254,77.06831
DISTRICT CENTER,29.960886,-90.1855572
TILAK NAGAR,28.6365482,77.0964961
MUKHERJI PARK,28.64721,77.458213
RAJA  GARDEN,28.652182,77.1263056
P. BAGH T.,46.9219217,86.32301439
W.P. DEPOT,47.2627692,11.43154573
ASHOK VIHAR CROSSING,28.7019197,77.1653293
ADRASH NAGAR,19.0150948,72.82152607
ISBT,30.11294325,78.29572465
ICE FACTORY,11.53621005,104.933794
GURU GOVIND SINGH MARG,28.6531973,77.2023515
R.S. SATSANG,19.2120854,72.87086487
INDER PURI,28.729945,77.1707212
LOHA MANDI,22.70692565,75.86851215
NARAINA VIHAR,28.6243852,77.1364438
M.P. DEPOT,17.9828522,100.0420676
H.N.DEPOT,22.2791997,114.1786495
C-2B JANAK PURI,30.8989909,75.8666482
C-1 JANAK PURI,30.8989909,75.8666482
LIG FLATS HASTSAL,28.634899,77.05986154
ISBT,30.11294325,78.29572465
ICE FACTORY,11.53621005,104.933794
GURU GOVIND SINGH MARG,28.6531973,77.2023515
R.S. SATSANG,19.2120854,72.87086487
INDER PURI,28.729945,77.1707212
LOHA MANDI,22.70692565,75.86851215
NARAINA VIHAR,28.6243852,77.1364438
M.P. DEPOT,17.9828522,100.0420676
H.N.DEPOT,22.2791997,114.1786495
C-2B JANAK PURI,30.8989909,75.8666482
C-1 JANAK PURI,30.8989909,75.8666482
LIG FLATS HASTSAL,28.634899,77.05986154
TILAK NAGAR,28.6365482,77.0964961
HARI NAGAR DEPOT,28.6231262,77.10108303
NARAINA VILLAGE,28.6220547,77.1386441
BRAR SQUARE,28.6137377,77.1402634
R.R. LINE,39.9450716,-75.1038543
DHAULA KUAN,28.5948845,77.162261
MOTI BAGH,28.6673671,77.18443756
NAUROJI NAGAR,28.5685678,77.1934447
AIIMS,28.5668602,77.2078058
ANDREWS GANJ,28.5645794,77.2280478
LAJPAT NAGAR,28.5660924,77.2432851
MAHARANI BAGH,28.5720013,77.2633718
SARAI KALE KHAN ISBT,28.5905995,77.2578836
TELE EXCHANGE,19.1004019,72.8817764
W. PATEL NGR,28.6598088,77.156957
MOTI NGR,23.2608245,72.5675726
RAJA GARDEN,28.652182,77.1263056
TILAK NGR,19.0692377,72.8978464
H-3 VIKAS PURI,28.9667409,77.70902595
TILAK NAGAR,28.6365482,77.0964961
UTTAM NAGAR,17.4577645,78.5302663
NAWADA,24.8173249,85.51790847
NANGLI SAKRAWATI,28.61961575,77.00169973
TILAK NAGAR,28.6365482,77.0964961
UTTAM NAGAR,17.4577645,78.5302663
NAWADA,24.8173249,85.51790847
NANGLI SAKRAWATI,28.61961575,77.00169973
ROSHAN PURA,28.60657525,76.98901038
GOYALA VILLAGE,23.2259146,76.4202622
TAJPUR KHURD,28.57637,77.0119969
Raja Garden.,28.652182,77.1263056
Mukherjee Park.,28.70428075,77.19203041
Tilak Nagar.,28.6365482,77.0964961
Distric Center.,36.8267412,-84.8655786
Uttam Nagar.,17.4577645,78.5302663
Nawada Village.,23.9257968,88.4508215
Nangli Sakrawati.,28.61961575,77.00169973
Dichaon Kalan Village.,28.6405697,76.9827287
TALKATORA GARDEN,28.6238793,77.19358591
BHARAT SADHU SAMAJ,28.6038544,77.184054
DHAULA KUAN,28.5948845,77.162261
AIR FORCE H.Q.,33.8740161,-117.2917113
APS COLONY,28.57559995,77.13658505
SHIV MURTI,28.71364065,77.2118908
DWARKA SEC-22/25,28.5976698,77.04904788
MITRAON,28.6074198,76.9453065
UJWA,28.5699629,76.9093434
JANAKPURI D-BLK,28.6077149,77.1040283
DESU COLONY JANAKPURI,28.61091735,77.09685456
C- 1 JANAKPURI,28.6171925,77.0786064
SUNDER VIHAR,28.662678,77.0890083
C-BLK SARASWATI VIHAR,28.70084435,77.13392269
VIDYA VIHAR,19.0795422,72.8971169
ROHINI SEC-18,28.740748,77.1332332
SHAHBAD DAIRY,28.7436709,77.1270451
JANAKPURI D-BLK,28.6077149,77.1040283
DESU COLONY JANAKPURI,28.61091735,77.09685456
C- 1 JANAKPURI,28.6171925,77.0786064
SUNDER VIHAR,28.662678,77.0890083
C-BLK SARASWATI VIHAR,28.70084435,77.13392269
VIDYA VIHAR MARG,19.1035356,72.8476271
SECTOR-18 ROHINI,28.73635755,77.13563584
BADLI RAILWAY STATION,28.7446411,77.1382701
JANAKPURI D-BLK,28.6077149,77.1040283
DESU COLONY JANAKPURI,28.61091735,77.09685456
C- 1 JANAKPURI,28.6171925,77.0786064
SUNDER VIHAR,28.662678,77.0890083
C-BLK SARASWATI VIHAR,28.70084435,77.13392269
VIDYA VIHAR MARG,19.1035356,72.8476271
ESI HOSPITAL ROHINI,28.72792825,77.12577486
SHAHBAD DAIRY,28.7436709,77.1270451
JANAKPURI D-BLK,28.6077149,77.1040283
DESU COLONY JANAKPURI,28.61091735,77.09685456
C- 1 JANAKPURI,28.6171925,77.0786064
SUNDER VIHAR,28.662678,77.0890083
C-BLK SARASWATI VIHAR,28.70084435,77.13392269
VIDYA VIHAR MARG,19.1035356,72.8476271
ESI HOSPITAL ROHINI,28.72792825,77.12577486
SHAHBAD DAIRY,28.7436709,77.1270451
MAHADEV CHOWK,26.857433,85.4632146
UTTAM NAGAR,17.4577645,78.5302663
SUNDER VIHAR,28.662678,77.0890083
C- BLK SARASWATI VIHAR,28.70084435,77.13392269
BUDH PUR,28.7816996,77.1410657
ALI PUR,31.9303767,73.0432574
DURGA  MANDIR,23.6645817,87.692137
MINDA FARM,-33.4577209,142.5262061
UTTAM NAGAR,17.4577645,78.5302663
SUNDER VIHAR,28.662678,77.0890083
C- BLK SARASWATI VIHAR,28.70084435,77.13392269
BUDH PUR,28.7816996,77.1410657
ALI PUR,31.9303767,73.0432574
BAKAULI,28.0199378,81.6554078
KHAM PUR,51.513349,-0.117887
DESU COLONY,28.61091735,77.09685456
A-9 NARELA,23.74079145,75.76984849
RAJA HARISH CHANDER HOSPITAL,28.840596,77.1032565
BHORGARH,28.8266282,77.10008227
ISBT KASHMERE GATE,28.6695174,77.2321699
GTB NAGAR,28.6981333,77.2063998
MODEL TOWN -II,28.707334,77.1885231
ADRASH NAGAR,19.0150948,72.82152607
SARASWATI VIHAR C-BLK,28.70084435,77.13392269
UTTAM NAGAR TERMINAL,28.6261254,77.06831
TILAK NAGAR.,28.6365482,77.0964961
UTTAM NAGAR TERMINAL,28.6261254,77.06831
NAWADA,24.8173249,85.51790847
KHARKHARI NAHAR,28.5845855,76.9601552
HASAN PUR,25.8760792,78.7185859
M.P.DEPOT,17.9828522,100.0420676
RAJA GARDEN (RAJDHANI COLLEGE),28.65515775,77.12644942
P.B.CLUB,-5.1755813,-80.60851
P.B.TERMINAL,22.4695648,-79.7327882
ROHINI DEPOT -1,28.71575735,77.11212615
ROHINI SEC-16,28.7162092,77.1170743
SHAHBAD DAIRY,28.7436709,77.1270451
MAHADEV CHOWK,26.857433,85.4632146
ROHINI SEC-27,28.75324125,77.06126733
MP DEPOT,38.8472478,-97.6087558
RAJA GARDEN (RAJDHANI COLLEGE),28.65515775,77.12644942
PUNJABI BAGH TERMINAL,28.66799,77.1372421
OKHLA,28.5636616,77.2890546
ASHRAM,28.5724231,77.2585979
BARODA HOUSE,51.5750358,-0.297629748
TELEPHONE EXCHANGE,21.148814,79.1182431
WEST PATEL NAGAR.,28.6519279,77.162923
TILAK NAGAR,28.6365482,77.0964961
DIST. CENTER,25.0220801,121.5434697
UTTAM NAGAR (T),17.4577645,78.5302663
NAWADA VILLAGE,23.9257968,88.4508215
NANGLI SAKRAWATI,28.61961575,77.00169973
NAJAFGARH DELHI GATE,28.6122847,76.985632
ROSHANPURA,22.12471715,76.2805143
KAMALA  MKT,28.64433825,77.22503544
DELHI GATE,28.6392174,77.2407795
RED FORT,28.65608095,77.24079592
ISBT,30.11294325,78.29572465
GTB NAGAR,28.6981333,77.2063998
MODEL TOWN -II,28.707334,77.1885231
ASHOK VIHAR CROSSING,28.7019197,77.1653293
W.P.DEPOT,47.2627692,11.43154573
SARASWATI VIHAR C- BLK,28.70084435,77.13392269
KARAM PURA,24.8832602,67.1750392
RAJA GARDEN,28.652182,77.1263056
P BAGH,17.3904591,78.5154756
SULTAN PURI,23.715262,90.4144946
KENDRIYA (Tr.),23.793659,91.27321183
UPPER RIDGE RD.,-16.3376264,29.3754208
SHANKAR RD.,28.6260398,77.1966582
WEST PATEL NAGAR,28.6519279,77.162923
P.BAGH (TR).,28.7093515,77.16382
SYNDICATE BANK,16.2383379,80.6496855
KENDRIYA (Tr.),23.793659,91.27321183
UPPER RIDGE RD.,43.408064,-87.8890012
SHANKAR RD.,28.6253276,77.1981589
WEST PATEL NAGAR,28.6519279,77.162923
P.BAGH (TR).,28.7091587,77.1656284
SYNDICATE BANK,16.2383379,80.6496855
RAJA GARDEN,28.652182,77.1263056
P.BAGH T.,46.9219217,86.32301439
KESHAV  PURAM A-1,28.6873352,77.15796303
KESHAV PURAM B-3,28.6873352,77.15796303
ASHOK VIHAR PH.-1,28.6885171,77.1739339
MAURICE NAGAR,28.6868992,77.20455103
GTB NAGAR,28.6981333,77.2063998
NIRANKARI COLONY,28.71657115,77.2064187
BURARI VILLAGE,12.5789347,13.3676251
BHALSWA JHEEL,28.7454103,77.1700169
PUNJABI BAGH T.,28.668945,77.1324614
SWARN PARK,24.5447322,73.68616145
RANI KHERA,25.1954187,80.3085707
KARALA,58.26233235,21.9066064
CHANDPUR,29.14257005,78.29018189
MAJRA DABAS,28.770039,76.9978885
A.K. STADIUM,60.4591724,-151.1080398
SARAI ROHILLA,28.6678728,77.1902673
SHASTRI NAGAR. E-BLOCK,28.9553961,77.73641068
ZAKHIRA,28.6655661,77.1738535
P.B.TERMINAL,22.4695648,-79.7327882
AMBEDKAR STADIUM,23.566295,72.3731938
AJMERI GATE,26.91760165,75.81663895
SARAI ROHILLA,28.6678728,77.1902673
PEERA GARHI,28.6798074,77.0926793
Old Delhi RAILWAY STATION,28.6609277,77.2276494
ISBT,30.11294325,78.29572465
GTB NAGAR,28.6981333,77.2063998
MODEL TOWN-II,28.707334,77.1885231
ASHOK VIHAR CROSSING,28.7019197,77.1653293
WAZIR PUR DEPOT,28.7246928,77.1518297
KARALA,58.26233235,21.9066064
GTB NAGAR,28.6981333,77.2063998
MODEL TOWN-II,28.707334,77.1885231
ASHOK VIHAR CROSSING,28.7019197,77.1653293
WAZIR PUR DEPOT,28.7246928,77.1518297
KARALA,58.26233235,21.9066064
Old Delhi RAILWAY Station,28.6609277,77.2276494
ICE FACTORY,28.4185068,77.31438608
G. G.S. MARG,19.0580741,72.8863952
SARAI ROHILLA,28.6678728,77.1902673
ZAKHIRA,28.6655661,77.1738535
PEERA GARHI,28.6798074,77.0926793
NANGLOI,28.6827837,77.0670178
RANHOLA,28.6580019,77.0359234
TILANGPUR KOTLA,28.6471138,77.0285632
BAPROLA,28.64038345,77.01289008
D.K.DEPOT,19.4220904,-99.0783503
NAJAFGARH,28.612304,76.9823908
Old Delhi RAILWAY STATION,28.6609277,77.2276494
ICE FACTORY,28.4185068,77.31438608
G.G.MARG,27.3259161,88.61245356
ZAKHIRA .,28.6655661,77.1738535
PEERA GARHI,28.6798074,77.0926793
SWARN PARK.,24.5447322,73.68616145
KANJHAWALA VILLAGE,28.7972303,77.0304569
CHAND PUR,25.8507852,78.3830309
MAJRA DABAS,28.770039,76.9978885
OLD DELHI RAILWAY STATION,28.6609277,77.2276494
ICE FACTORY,28.4185068,77.31438608
G. G.S. MARG,19.0580741,72.8863952
SARAI ROHILLA,28.6678728,77.1902673
ZAKHIRA,28.6655661,77.1738535
P. BAGH,17.3904591,78.5154756
PEERA GARHI,28.6798074,77.0926793
SWARN PARK,24.5447322,73.68616145
PEERA GARHI,28.6798074,77.0926793
SWARN PARK,24.5447322,73.68616145
SAWDA VILLAGE,15.287783,44.413966
NIZAM PUR,33.807526,72.0983473
P. BAGH T.,46.9219217,86.32301439
PEERA GARHI,28.6798074,77.0926793
RANHOLA,28.6580019,77.0359234
BAKARWALA,31.0018836,75.2310106
PUNJABI  BAGH TERMINAL,28.66799,77.1372421
PEERA GARHI,28.6798074,77.0926793
SWARN PARK,24.5447322,73.68616145
NEELWAL VILLAGE,28.667517,76.9790987
AZAD PUR,32.7682861,74.2168761
ASHOK VIHAR CROSSING,28.7019197,77.1653293
WAZIR PUR DEPOT,28.7246928,77.1518297
PEERA GARHI,28.6798074,77.0926793
SWARN PARK,24.5447322,73.68616145
RANI KHERA,25.1954187,80.3085707
KARALA,58.26233235,21.9066064
KANJHAWALA,28.7358173,77.0043151
CHAND PUR,25.8507852,78.3830309
MAJRA DABAS,28.770039,76.9978885
Old Delhi RAILWAY STATION,28.6609277,77.2276494
ICE FACTORY,28.4185068,77.31438608
G. G.S. MARG,19.0580741,72.8863952
SARAI ROHILLA,28.6678728,77.1902673
ZAKHIRA,28.6655661,77.1738535
PEERA GARHI,28.6798074,77.0926793
ASHOK VIHAR CROSSING,28.7019197,77.1653293
